ID,true_easting,true_northing,easting_off_grid3_se_corner,northing_off_grid3_se_corner
8621,685109.6155,4132284.692,-54688.81048,34046.38919
8622,724271.0622,4124871.034,-15527.36381,26632.73092
8623,695056.5124,4141255.161,-44741.91365,43016.85797
8624,687651.1871,4154099.487,-52147.23894,55861.18366
8626,672203.1396,4130316.978,-67595.28642,32078.67523
8627,684482.7499,4164374.144,-55315.67611,66135.84118
8629,704373.2269,4115150.108,-35425.19913,16911.80545
8630,704234.6507,4125845.766,-35563.77529,27607.4628
8631,680926.0702,4154606.913,-58872.35577,56368.60997
8632,727726.7898,4121368.399,-12071.63616,23130.09646
8633,704439.7379,4126913.596,-35358.68809,28675.29255
8634,665731.061,4132386.171,-74067.36499,34147.8679
8636,712743.6542,4138511.99,-27054.7718,40273.68741
8637,717530.1188,4130361.439,-22268.30724,32123.13578
8638,718917.1296,4123932.111,-20881.29643,25693.80796
8639,723380.7799,4125502.394,-16417.64606,27264.0909
8640,700212.418,4130382.852,-39586.00797,32144.54916
8641,727938.5392,4121377.72,-11859.88678,23139.41663
8643,683395.8443,4160228.062,-56402.58165,61989.7595
8644,665527.8864,4152019.374,-74270.53959,53781.07083
8645,722013.0854,4130220.688,-17785.34065,31982.3851
8646,682905.4668,4187445.603,-56892.95923,89207.29999
8647,686521.2908,4147083.929,-53277.13525,48845.62627
8650,704688.2742,4114694.739,-35110.1518,16456.43636
8651,703112.5914,4126659.664,-36685.83457,28421.36111
8654,720862.4458,4125127.81,-18935.98022,26889.50707
8655,709093.8404,4128978.49,-30704.58562,30740.18722
8656,723153.12,4122582.089,-16645.30603,24343.78605
8657,699162.3761,4124520.762,-40636.04989,26282.45885
8658,736356.2775,4111896.453,-3442.148492,13658.15028
8659,724081.844,4126731.56,-15716.58201,28493.2566
8663,699288.1056,4124323.035,-40510.32044,26084.73235
8665,710696.57,4105046.971,-29101.85601,6808.66794
8668,724169.0728,4125333.281,-15629.35318,27094.97787
8669,730235.4107,4125124.936,-9563.015276,26886.63338
8670,709349.0049,4104683.486,-30449.42114,6445.182646
8671,701608.5988,4101657.491,-38189.82718,3419.188449
8672,680374.1715,4171173.08,-59424.25449,72934.77732
8673,710731.2829,4104926.706,-29067.14311,6688.403242
8674,718106.8972,4131197.516,-21691.52883,32959.21285
8675,702768.3978,4155024.982,-37030.02822,56786.6794
8676,699348.5125,4100162.113,-40449.91351,1923.809631
8678,722388.5202,4125603.409,-17409.90576,27365.10637
8680,706565.6061,4116055.156,-33232.81992,17816.85305
8681,704938.3106,4125335.98,-34860.11545,27097.67696
8682,721565.3732,4124393.798,-18233.05277,26155.49467
8683,683203.0196,4187606.162,-56595.40643,89367.85934
8684,709406.244,4129015.596,-30392.18197,30777.29265
8686,667750.9764,4125394.785,-72047.44957,27156.48169
8688,712643.2583,4124740.638,-27155.16766,26502.33548
8689,729555.9545,4099956.002,-10242.47148,1717.699238
8691,662831.513,4135282.79,-76966.91303,37044.48712
8692,719724.5244,4123640.889,-20073.90164,25402.58581
8694,679698.2908,4134965.976,-60100.1352,36727.67258
8695,674723.4899,4156061.129,-65074.93608,57822.82564
8697,679497.0608,4147647.173,-60301.36519,49408.87021
8699,681114.6546,4159023.283,-58683.7714,60784.98042
8701,684259.7123,4160963.974,-55538.71367,62725.67107
8703,718449.5691,4123283.265,-21348.8569,25044.96181
8706,678561.1812,4152791.969,-61237.24476,54553.66566
8707,677238.0397,4151314.776,-62560.38628,53076.47333
8709,691375.4616,4098300.69,-48422.96439,62.38724969
8710,671225.4991,4151047.838,-68572.92688,52809.53456
8712,731423.045,4112533.316,-8375.380976,14295.01286
8714,670032.704,4145387.397,-69765.722,47149.09359
8715,694432.0311,4147618.502,-45366.39488,49380.19911
8719,683869.0726,4145470.241,-55929.35338,47231.93833
8722,718888.6675,4130310.155,-20909.75854,32071.85188
8724,728145.7701,4111296.587,-11652.65593,13058.28388
8725,713164.7788,4133591.318,-26633.64721,35353.01529
8727,676664.7225,4164542.397,-63133.70346,66304.09414
8728,735792.7326,4122125.23,-4005.693422,23886.92673
8729,735531.737,4106584.859,-4266.688966,8346.556052
8731,666511.9346,4172239.619,-73286.49142,74001.31552
8732,688714.8758,4145307.03,-51083.55018,47068.72689
8733,693140.5545,4149943.221,-46657.87149,51704.91844
8738,701969.9821,4126912.575,-37828.44393,28674.27222
8740,670406.004,4138360.904,-69392.42202,40122.60101
8742,672639.8763,4148398.236,-67158.54974,50159.93336
8743,676936.9224,4155048.502,-62861.50356,56810.19943
8744,694165.3137,4151903.682,-45633.11233,53665.37884
8747,691228.7556,4133783.802,-48569.67037,35545.49899
8748,679739.811,4156611.716,-60058.61499,58373.41287
8749,674524.7946,4144236.776,-65273.63137,45998.47312
8750,665571.5786,4152044.979,-74226.84742,53806.67552
8752,675768.5997,4177756.281,-64029.82634,79517.97799
8753,735315.8835,4113750.392,-4482.542473,15512.08901
8754,669455.7476,4145421.385,-70342.67845,47183.08169
8755,683319.8132,4154903.331,-56478.61284,56665.0283
8757,703317.1249,4117126.818,-36481.30105,18888.51544
8761,687591.8211,4150396.669,-52206.60489,52158.36575
8762,674766.8439,4159217.417,-65031.58207,60979.1137
8763,715654.1812,4125318.603,-24144.24479,27080.29953
8764,725800.6029,4120837.509,-13997.82314,22599.20561
8767,705401.4919,4103124.805,-34396.93407,4886.502112
8769,672374.964,4130490.275,-67423.46202,32251.97224
8771,705672.9554,4118044.779,-34125.47055,19806.47643
8772,699287.5858,4139195.153,-40510.84015,40956.84989
8773,735286.5631,4105263.996,-4511.862851,7025.693148
8778,721340.3511,4124247.335,-18458.07494,26009.03181
8779,716056.3655,4123066.296,-23742.06047,24827.99298
8780,712988.7087,4133375.487,-26809.71732,35137.18378
8781,673489.7152,4165226.877,-66308.71079,66988.57382
8783,704860.2886,4125198.139,-34938.13744,26959.83596
8785,713180.0757,4133740.352,-26618.35028,35502.04872
8786,665446.6609,4134759.527,-74351.76515,36521.22396
8788,702686.9936,4154282.297,-37111.43243,56043.99428
8789,730210.8656,4124987.376,-9587.560424,26749.07307
8791,666403.2015,4140511.221,-73395.22448,42272.91807
8792,724697.2986,4123902.959,-15101.12745,25664.65642
8794,686664.267,4147132.295,-53134.15899,48893.99232
8797,692619.5508,4143504.05,-47178.87519,45265.74688
8798,652334.3638,4156706.803,-87464.06221,58468.50022
8799,690956.6097,4098011.234,-48841.81632,-227.0686552
8801,685837.6959,4159556.913,-53960.73009,61318.60963
8803,725240.3052,4112146.548,-14558.1208,13908.24464
8804,658563.4457,4162081.22,-81234.98029,63842.91703
8808,652084.9215,4163769.111,-87713.50446,65530.80849
8810,680592.4428,4171068.459,-59205.98322,72830.1556
8811,676395.1117,4161901.526,-63403.3143,63663.2234
8812,682784.5931,4160084.893,-57013.83287,61846.58985
8813,707441.6049,4103508.606,-32356.8211,5270.302629
8814,719533.5513,4150431.55,-20264.87466,52193.24673
8816,702562.7,4154940.788,-37235.72603,56702.48467
8818,709492.0181,4145009.896,-30306.40787,46771.59275
8820,727295.0792,4117120.027,-12503.34683,18881.72402
8823,703748.8366,4117696.799,-36049.58945,19458.49597
8824,675168.9078,4157647.846,-64629.51818,59409.54276
8825,685630.2684,4149204.016,-54168.15755,50965.71276
8826,676586.6735,4168456.108,-63211.75246,70217.80511
8828,698294.0911,4139500.08,-41504.33494,41261.77684
8829,678268.8779,4148184.792,-61529.54809,49946.48928
8830,735564.1659,4116141.8,-4234.260054,17903.49749
8831,703902.4908,4126707.435,-35895.93521,28469.13215
8833,674605.0715,4154684.562,-65193.35445,56446.25885
8835,678391.2916,4150074.158,-61407.13438,51835.85539
8836,717283.9844,4118238.864,-22514.44156,20000.56132
8842,718797.1236,4123221.306,-21001.30244,24983.00268
8845,721657.817,4120988.317,-18140.609,22750.0135
8851,656323.9721,4151987.937,-83474.45387,53749.63382
8852,714356.0129,4158673.628,-25442.4131,60435.32489
8853,699013.0026,4134236.486,-40785.42344,35998.18279
8854,729774.1753,4122651.109,-10024.25073,24412.80638
8856,684426.594,4154772.772,-55371.83196,56534.46914
8859,702998.2215,4126970.215,-36800.20448,28731.9119
8861,701937.8508,4122190.587,-37860.57519,23952.28439
8863,683617.4392,4159562.779,-56180.98678,61324.47586
8864,673228.1637,4154826.465,-66570.26227,56588.16161
8866,683757.4483,4153356.232,-56040.97773,55117.9292
8868,657932.1798,4171058.785,-81866.24622,72820.48157
8870,667000.7957,4139270.69,-72797.63025,41032.38705
8873,700325.531,4122409.303,-39472.89501,24170.99981
8877,669558.4331,4145576.187,-70239.9929,47337.88442
8878,700721.4449,4121534.925,-39076.98113,23296.62203
8879,683418.8022,4150272.342,-56379.62377,52034.03889
8880,720622.0112,4105170.866,-19176.41481,6932.563054
8881,738791.896,4111124.053,-1006.529995,12885.75045
8883,676365.4612,4168730.96,-63432.96476,70492.65683
8885,699352.2532,4114120.09,-40446.17276,15881.78724
8886,677473.4917,4148119.183,-62324.93427,49880.88028
8887,718483.817,4108981.088,-21314.60903,10742.78532
8889,705823.7064,4142602.382,-33974.71963,44364.07857
8891,726785.8461,4115904.615,-13012.57991,17666.31195
8893,683366.2948,4152892.416,-56432.13125,54654.11298
8894,720987.7739,4104522.874,-18810.6521,6284.571042
8895,682964.7782,4187362.668,-56833.64783,89124.36544
8896,722186.1988,4129856.115,-17612.22724,31617.81192
8898,726923.1135,4115610.504,-12875.31254,17372.20094
8899,704602.5628,4114733.206,-35195.86321,16494.9029
8900,693580.4294,4113190.223,-46217.99661,14951.92013
8902,726698.7643,4115987.017,-13099.66171,17748.71372
8903,692186.3434,4143445.063,-47612.08262,45206.76027
8904,683795.3006,4153121.064,-56003.12544,54882.7606
8905,678723.1286,4152785.617,-61075.29739,54547.31357
8909,724178.8056,4119824.559,-15619.62038,21586.25602
8910,731577.8733,4109069.289,-8220.552677,10830.98629
8911,713170.7572,4128078.212,-26627.6688,29839.90874
8912,701061.3063,4142258.728,-38737.11966,44020.42473
8913,676463.2536,4157321.537,-63335.17241,59083.23425
8915,721135.8783,4130050.688,-18662.54769,31812.38452
8916,658090.9109,4140807.999,-81707.51506,42569.69593
8919,721517.4099,4123999.506,-18281.01613,25761.20264
8920,656360.7239,4152041.194,-83437.70215,53802.89119
8921,668065.7508,4148271.116,-71732.67519,50032.81273
8922,717848.6663,4125719.187,-21949.75966,27480.88447
8925,726671.166,4116202.299,-13127.26002,17963.99616
8928,700824.1752,4140957.251,-38974.25075,42718.94822
8932,718848.5439,4123561.496,-20949.88205,25323.1933
8933,679733.2783,4156481.298,-60065.14774,58242.99522
8934,690865.4813,4098155.629,-48932.94466,-82.6742157
8936,717150.9724,4150725.904,-22647.45359,52487.60144
8938,684919.8185,4145565.476,-54878.60746,47327.17285
8939,658612.7987,4144509.583,-81185.62731,46271.27977
8940,721558.2428,4123812.396,-18240.18323,25574.09325
8942,702381.5064,4153956.008,-37416.91963,55717.7052
8944,709751.0165,4104419.693,-30047.40947,6181.389828
8945,707681.9075,4127851.306,-32116.51853,29613.00271
8947,737547.3458,4116828.841,-2251.080225,18590.53798
8950,670872.0723,4142626.141,-68926.35374,44387.83779
8951,657899.3792,4170977.48,-81899.0468,72739.17674
8952,676234.9259,4156980.35,-63563.50008,58742.04743
8954,709670.6538,4133482.458,-30127.77222,35244.15466
8955,698997.3076,4123525.077,-40801.11841,25286.77442
8956,729560.6402,4122446.478,-10237.78577,24208.17501
8957,723069.7319,4123623.685,-16728.69411,25385.3823
8958,670608.1167,4165544.103,-69190.30931,67305.79984
8961,695384.7182,4099583.579,-44413.70777,1345.276011
8962,712028.5037,4104780.767,-27769.92233,6542.464061
8964,673048.0619,4157247.562,-66750.36405,59009.25896
8966,660746.3968,4136863.253,-79052.02921,38624.95047
8971,669763.9653,4163301.83,-70034.46071,65063.52691
8974,685358.8411,4146382.452,-54439.58487,48144.14917
8975,702798.9,4125366.444,-36999.52599,27128.14055
8976,718549.3116,4130130.182,-21249.11438,31891.8788
8977,658470.6107,4144151.372,-81327.81532,45913.06914
8979,662803.6365,4165232.838,-76994.78952,66994.53466
8984,727935.3814,4121492.088,-11863.04463,23253.78459
8986,717140.2735,4104784.284,-22658.15246,6545.981099
8988,675157.0758,4132641.293,-64641.35023,34402.98953
8989,652211.4159,4156874.571,-87587.01014,58636.26755
8990,718840.4567,4124507.239,-20957.96934,26268.9357
8991,655155.7427,4163360.177,-84642.68332,65121.87394
8992,673733.486,4147613.521,-66064.94003,49375.21825
8994,671791.7011,4147526.417,-68006.7249,49288.11412
8996,724937.9844,4125946.876,-14860.44156,27708.57342
8997,718334.3309,4108120.003,-21464.09509,9881.700081
8998,693254.4569,4112963.62,-46543.96907,14725.31717
8999,658516.074,4162241.263,-81282.35203,64002.9603
9000,676440.4023,4160943.762,-63358.02372,62705.45925
9002,722945.3649,4122615.993,-16853.06112,24377.6905
9003,673580.818,4133012.433,-66217.60801,34774.12976
9005,692994.3079,4098688.053,-46804.11805,449.7496453
9006,736936.4414,4105717.679,-2861.984568,7479.376278
9007,724766.6857,4131280.908,-15031.74026,33042.60453
9008,679776.4691,4156773.141,-60021.95687,58534.83833
9009,676518.5988,4168389.179,-63279.82724,70150.87555
9010,674800.8902,4157306.813,-64997.53576,59068.50951
9011,680872.0566,4154264.121,-58926.36938,56025.81799
9012,667726.4645,4154914.381,-72071.96148,56676.07805
9013,705107.1501,4126194.985,-34691.27586,27956.68199
9014,675627.745,4143952.093,-64170.681,45713.79027
9016,693137.4938,4114130.624,-46660.93216,15892.32112
9017,667183.2135,4150404.697,-72615.21246,52166.39406
9018,658596.5408,4163413.112,-81201.88519,65174.80892
9019,704258.9147,4131236.101,-35539.51133,32997.79848
9020,723248.0587,4122556.532,-16550.36729,24318.22885
9022,658463.5309,4168037.215,-81334.89511,69798.91209
9023,696636.489,4099179.422,-43161.93702,941.1187764
9024,662106.044,4108018.127,-77692.382,9779.823961
9025,652839.1774,4173734.047,-86959.24861,75495.7437
9027,709414.5196,4129198.148,-30383.90641,30959.84484
9034,701628.1272,4101958.783,-38170.29875,3720.480292
9035,727900.6508,4111469.65,-11897.7752,13231.34724
9036,702612.2382,4154885.289,-37186.1878,56646.98619
9037,703899.0115,4127371.268,-35899.41451,29132.96491
9039,699026.5488,4114074.594,-40771.87718,15836.29074
9042,678821.8926,4147764.999,-60976.53342,49526.69643
9043,704037.6636,4127462.347,-35760.76237,29224.04392
9044,716659.5448,4124648.404,-23138.88121,26410.10124
9045,700132.2905,4123203.495,-39666.1355,24965.19165
9048,653423.073,4133428.13,-86375.35299,35189.82721
9050,708148.2116,4133159.343,-31650.21439,34921.04035
9051,690652.3082,4154503.249,-49146.11776,56264.94565
9053,716965.2314,4130019.296,-22833.19456,31780.99326
9055,721673.1474,4121124.924,-18125.27858,22886.62102
9056,736898.9535,4160947.437,-2899.472513,62709.1342
9057,662488.9763,4155988.462,-77309.44974,57750.15885
9059,720850.74,4123412.402,-18947.68596,25174.09907
9060,709477.2254,4133363.404,-30321.20056,35125.10124
9062,712302.8833,4155869.858,-27495.54266,57631.55515
9063,737499.5761,4112758.412,-2298.849856,14520.1087
9065,671058.3158,4151438.501,-68740.11024,53200.19797
9067,676529.181,4147381.992,-63269.24503,49143.68913
9068,673573.8887,4156347.319,-66224.53732,58109.01562
9069,678290.9455,4154046.781,-61507.48049,55808.47814
9071,707476.6722,4103243.042,-32321.75381,5004.738933
9073,672087.2912,4130472.292,-67711.13485,32233.989
9074,706772.5578,4128968.585,-33025.86816,30730.28203
9076,683116.3623,4157061.857,-56682.06371,58823.55405
9077,653068.5002,4173289.166,-86729.92579,75050.86295
9079,654137.4303,4165816.2,-85660.99567,67577.89709
9080,735182.0781,4106164.915,-4616.347928,7926.611562
9085,702969.7612,4126624.195,-36828.66484,28385.89239
9086,676801.9561,4146904.17,-62996.46988,48665.86688
9089,708210.9083,4132671.558,-31587.51766,34433.25505
9090,729791.7597,4117031.028,-10006.66634,18792.72526
9091,723203.2928,4122316.716,-16595.13317,24078.4131
9092,736576.5725,4109396.947,-3221.853465,11158.64361
9093,712215.7018,4137025.483,-27582.72423,38787.18046
9094,735748.5554,4106353.147,-4049.870632,8114.844392
9095,722712.1122,4115187.424,-17086.31377,16949.12106
9096,684491.2495,4153212.537,-55307.17648,54974.23414
9099,721492.3835,4121281.183,-18306.04245,23042.87993
9103,700867.2125,4143128.387,-38931.21351,44890.08352
9105,701734.6714,4101616.579,-38063.75458,3378.275778
9106,731751.2708,4109163.61,-8047.155174,10925.3069
9107,687847.4417,4147887.775,-51950.98427,49649.47246
9110,665212.3386,4174932.755,-74586.08743,76694.45243
9111,676881.761,4154897.089,-62916.665,56658.786
9113,680117.7866,4165176.294,-59680.63939,66937.99063
9118,730714.1086,4125605.289,-9084.317357,27366.98587
9120,689462.1721,4151921.51,-50336.25391,53683.20741
9121,671541.4629,4146506.473,-68256.96307,48268.16983
9122,722029.2,4119437.07,-17769.22603,21198.76657
9125,724047.8302,4147823.502,-15750.59578,49585.19858
9126,673325.2007,4147081.837,-66473.22532,48843.53414
9127,683701.0653,4161887.194,-56097.36071,63648.89104
9130,706778.1264,4128852.424,-33020.29956,30614.12072
9132,704957.0074,4125129.139,-34841.41857,26890.83608
9133,674558.4165,4155346.507,-65240.0095,57108.20395
9135,736235.5457,4112002.342,-3562.880283,13764.03851
9136,663051.4227,4168017.684,-76747.00329,69779.38095
9137,704951.6639,4124833.681,-34846.76212,26595.37813
9142,728955.6579,4098794.481,-10842.76811,556.1775597
9143,717444.0143,4130203.617,-22354.41165,31965.31435
9146,692092.567,4133912.147,-47705.85904,35673.84401
9147,707290.7937,4130723.657,-32507.63234,32485.35398
9149,672350.5002,4142537.734,-67447.92578,44299.43137
9150,725695.6182,4142356.936,-14102.80782,44118.633
9151,650073.0428,4163250.948,-89725.38317,65012.6452
9152,656829.3534,4151641.874,-82969.07265,53403.57058
9153,713530.1385,4160273.55,-26268.28749,62035.24715
9155,658704.2657,4144163.787,-81094.16029,45925.48409
9156,703015.0083,4149846.616,-36783.41774,51608.31313
9157,677555.5302,4161244.772,-62242.8958,63006.46917
